Image_path,image_name,Captions,Label_Sentiment
../dataset/Dataset\Memes\ovodro_img (11).jpg,ovodro_img (11).jpg,আমি আগে ভাবতাম আমি খুব সুন্দর তাই facebook এ বারে বারে new dp দিতাম   পরে জানলাম আমি সুন্দর না   তাই এখন আমার facebook এর পুরানো  dp  তে মরিচা ধোরে গেছে ,neutral
../dataset/Dataset\Memes\ovodro_img (12).jpg,ovodro_img (12).jpg,গুরুজনের আশীর্বাদ ,negative
../dataset/Dataset\Memes\ovodro_img (13).jpg,ovodro_img (13).jpg,দেব একটা ডায়লোগ বল    দিলতো হাল কিতিকা পাত হোতে হে লেতিন হাল কয়ি দিলওওআ    থাম ওয়াড়া তোতলা     সালুক দা তুমিও ,negative
../dataset/Dataset\Memes\ovodro_img (14).jpg,ovodro_img (14).jpg,প্লিজ এবার বিয়েটা করে নাও    বয়স তো দিন দিন বেড়েই চলেছে    মাই বিয়ে ইজ মাই বিয়ে নান অফ ইয়োর বিয়ে ,neutral
../dataset/Dataset\Memes\ovodro_img (15).jpg,ovodro_img (15).jpg,"আই ল্যাব ইউ । আমি তোকে ছাড়া বাঁচব না     ওটা পুরানো  ডায়লোগ নতুন কিছু বল    তুই আমার ল্যাম্প হয়ে যা , আমি তোর ভিতরে কিরোসিন তেল দিয়ে বংশের প্রদিপ জালতে চাই ",negative
../dataset/Dataset\Memes\ovodro_img (16).jpg,ovodro_img (16).jpg,"ন্যায়না সাইফ তোমাকে এমন জায়গায় মারতে চাচ্ছে যেখানে পোরে গেলেও কোন সমস্যা হয় না   শালা ঢ্যামনা , অনিলের ফাদে পড়েছে ",negative
../dataset/Dataset\Memes\ovodro_img (17).jpg,ovodro_img (17).jpg,Need no caption  ভাবার কিছু নেই  এটাই উন্নয়ন ,negative
../dataset/Dataset\Memes\ovodro_img (18).jpg,ovodro_img (18).jpg, চুপ কর আর প্যান্ট খোল আমি পাখি    না খুলব না    কেন ?    পাখিকে মারলে পাপ হয় ,negative
../dataset/Dataset\Memes\ovodro_img (19).jpg,ovodro_img (19).jpg,বন্ধু   ভাই তুই তো  HS এ ৯০% পাবি কিন্তু আমি Fail করব     আমি    তুই কি জন্মগত আবাল নাকি কোথায়ও ট্রেনিং নিয়েছিস ? ,negative
../dataset/Dataset\Memes\ovodro_img (20).jpg,ovodro_img (20).jpg,যেসব মেয়েরা বলে মেয়েরা স্বাধীন না  তাদের ঠিক কেমন স্বাধীনতা দরকার ? ,negative
../dataset/Dataset\Memes\ovodro_img (21).jpg,ovodro_img (21).jpg,কালকে পুজো দেওয়ার সময় ঠাকুর ঘরের প্রদীপ নিভে গিয়েছিল    বর কে হসপিটালে ভর্তি করে দিয়েছি   আর কোর ভয় নেই ,negative
../dataset/Dataset\Memes\ovodro_img (22).jpg,ovodro_img (22).jpg,বিত্যালয় মুতু    এই বয়সে এই শখ কেন ?    আলে বিত্যা লয় মুতু   আমিও তো তাই বলছি বাড়ি থাকতে বিদ্যালয়ে কেন হিসি করতে যাবি ?    আরে ও বলতে চেয়েছে  বেশ্যা নয় মধু    ধুল বালা আমাল কতা কেউ বোতে লা ! ,negative
../dataset/Dataset\Memes\ovodro_img (23).jpg,ovodro_img (23).jpg,এত জ্যাম । কী করব বুঝতে পারছি না ।   একটু তেল লাগিয়ে নাও ,negative
../dataset/Dataset\Memes\ovodro_img (24).jpg,ovodro_img (24).jpg,এবার আমার এক্টিং এ নতুন কিছু আনতে চলেছি     আমার নতুন নতুন মডেল আসলেও তোর এক্টিং এ নতুন কিছু আসবে না  ,negative
../dataset/Dataset\Memes\ovodro_img (25).jpg,ovodro_img (25).jpg," কোথায় যাচ্ছো ?    হসপিটালে পেসেন্ট দেখতে    প্লিজ হসপিটালে যেয়ে ঝগড়া করনা   sorry,  ঝগড়া করাটা এখন অভ্যাস ",negative
../dataset/Dataset\Memes\ovodro_img (26).jpg,ovodro_img (26).jpg, যখন দিনভোরে কাজের পর কষ্ট হয়ে যায়    হটাত কেউ আদর করে    সামনে যখন ঝুমার ঝুমু দাড়িয়ে থাকে  ,negative
../dataset/Dataset\Memes\ovodro_img (27).jpg,ovodro_img (27).jpg,প্রথমে ফটোতে পোস দেওয়ার চেষ্টা করি     তারপর হাসার চেষ্টা করি    কিন্তু ভালো পোস দিতে আর হাঁসতে পারি না তাই মুখ বাকা করে দাঁড়িয়ে থাকি ,negative
../dataset/Dataset\Memes\ovodro_img (28).jpg,ovodro_img (28).jpg, মেয়টা কী সুন্দর । জাস্ট অসাধারণ    মুখে ময়দা মাখার পর সব মেয়েকেই সুন্দর লাগে,negative
../dataset/Dataset\Memes\ovodro_img (29).jpg,ovodro_img (29).jpg,আমি সেরা ধুর বাল তুই সামনে বাঁধলে লোকের যাত্রা খারাপ হয়    তোকে তো লোকে হোয়াইট পুসি বলে    শালা তুচিয়া ,negative
../dataset/Dataset\Memes\ovodro_img (30).jpg,ovodro_img (30).jpg,"সাফল্যের দিকে এগোতে দিবি তো ?    হ্যাঁ, দেব   তাহলে চোখ বন্ধ করলি কেন ?    সাফল্যের পথ কার কার জন্য মনে করছিলাম ! ",negative
../dataset/Dataset\Memes\ovodro_img (31).jpg,ovodro_img (31).jpg,সাধারণ মানুষের দুঃখ   ব্রেকআপ    দেবের দুঃখ   মধু বাগবাজারে কেন যায় ? ,negative
../dataset/Dataset\Memes\ovodro_img (32).jpg,ovodro_img (32).jpg,আজ জমিয়ে খেলব ম্যাচ   কিন্তু আমি তো injured  খেলতে পারব না     কিন্তু তোমার জায়গা কোন replacement নিতে পারবে না    নিজের হাতের উপর ভরসা রাখো   ,negative
../dataset/Dataset\Memes\ovodro_img (33).jpg,ovodro_img (33).jpg,ইস্ত্রি জামা সোজা করে    স্ত্রী  বর সোজা করে ,negative
../dataset/Dataset\Memes\ovodro_img (34).jpg,ovodro_img (34).jpg,আরো একবার হাত টা ছুয়ে দেখ   আজও আমাদের ইচ্ছে গুলো এক    তোকে কত বার করে বারন করেছি পাতা পাতা খেলে লিরিক্স লিখবি না ,negative
../dataset/Dataset\Memes\ovodro_img (35).jpg,ovodro_img (35).jpg,   ছুব সাধীলতা দিবত ধুল ওয়ালা বাল্লায় হবে লা     HAAPY INDEPENDENT DAY ,negative
../dataset/Dataset\Memes\ovodro_img (36).jpg,ovodro_img (36).jpg,আমি  কিন্তু রোজ চাঁদ আর তারা দেখতে চাই ।    পারবি দেখাতে    আমি মানুষ ছোট হলেও রকেট বড় করেছি অনেক  । ,negative
../dataset/Dataset\Memes\ovodro_img (37).jpg,ovodro_img (37).jpg,No it doesn't effect my baby   12 years later,negative
../dataset/Dataset\Memes\ovodro_img (38).jpg,ovodro_img (38).jpg,"আমার বয়স আরো বেশি হলেও কী আমাকে বিয়ে করতি ?    হ্যাঁ, কিন্তু বিয়ের পর কোনরকম দ্বিধাবোধ না করে মা বলে ডাকতাম । ",negative
../dataset/Dataset\Memes\ovodro_img (39).jpg,ovodro_img (39).jpg,আমার মধু বেত্যা না ,negative
../dataset/Dataset\Memes\ovodro_img (40).jpg,ovodro_img (40).jpg,বোঝে না সে বোঝে না    মারা ছাড়া কিছু বোঝে না ,negative
../dataset/Dataset\Memes\ovodro_img (41).jpg,ovodro_img (41).jpg,"ওগো , শুনছো ?  I love you   চুপ কর বাল আর বলবি না এসব   তাহলে কী দিদি বলে ডাকব রোজ ?  Ok, bro...",negative
../dataset/Dataset\Memes\ovodro_img (42).jpg,ovodro_img (42).jpg,বোঝে না সে বোঝে না   আমি চেটে চেটে ছাড়া হরলিক্স খাই না ,negative
../dataset/Dataset\Memes\ovodro_img (43).jpg,ovodro_img (43).jpg, যদি Ronaldo কেরলের বন্যায় ৭৭ কোটি দিয়ে থাকে    তবে হিরো আলম ও ৫০০ কোটি দিয়েছে ,negative
../dataset/Dataset\Memes\ovodro_img (44).jpg,ovodro_img (44).jpg,তোমার টা কী আটলান্টিক সাগর ?    না । কেন ?    তাহলে আমি ডুবে যাই কেন ? ,negative
../dataset/Dataset\Memes\ovodro_img (45).jpg,ovodro_img (45).jpg,"পাগলউউউ...  থোড়াসা কারলে রোমান্স    ধুর বাল, পাগল হলেও সম্মান আছে ।  তোদের মত পাগলু ড্যান্স করি না ।  ",negative
../dataset/Dataset\Memes\ovodro_img (46).jpg,ovodro_img (46).jpg,আমরা যাদের একসাথে দেখতে চাই     কিন্তু যাদের একসাথে দেখতে পাই ,negative
../dataset/Dataset\Memes\ovodro_img (47).jpg,ovodro_img (47).jpg,জীবনে সব কিছুই পেয়েছি ।  দুঃখ শুধু একটাই !    কী দুঃখ তোমার ?  আমাকে বল ।   রাখি বন্ধন আর ভাইফোটা দেওয়ার মত কেউ নেই  ,negative
../dataset/Dataset\Memes\ovodro_img (48).jpg,ovodro_img (48).jpg,"বিয়ে হয়েছে না হয়নি এখনো ?    না, হয়নি এখনো !    বুড়ি হয়ে গেছো এখনো বিয়ে কেন হয়নি ?   রক্তে HiV আছে শুনে কেউ বিয়ে করতে চায় না ",negative
